SiteID,Active,SensorID,SensorName,StartDate,EndDate,DataType,UpperDepth,LowerDepth,Calibrated,Units
op35932,TRUE,785548,10cm D & D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op15376,TRUE,784284,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op26353,TRUE,784220,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op26357,TRUE,738676,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30334,TRUE,780134,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30335,TRUE,780130,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30336,TRUE,780126,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30337,TRUE,780122,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30338,TRUE,780118,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30339,TRUE,780114,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30340,TRUE,780110,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30341,TRUE,780106,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30345,TRUE,780142,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30346,TRUE,780146,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30347,TRUE,780150,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30348,TRUE,780154,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30349,TRUE,780158,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30350,TRUE,780162,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30353,TRUE,780174,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30344,TRUE,785493,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op33583,TRUE,785599,10cm D&D Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op30342,TRUE,780102,10cm D&D Moisture - Sth Wst,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op15382,TRUE,810709,10cm D&D Soil Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op26337,TRUE,794069,10cm D&D Soil Moisture,NA,NA,Soil-Moisture,NA,NA,TRUE,Percent
op15376,TRUE,784286,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op26353,TRUE,784298,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op26357,TRUE,738678,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30334,TRUE,780136,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30335,TRUE,780132,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30336,TRUE,780128,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30337,TRUE,780124,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30338,TRUE,780120,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30339,TRUE,780116,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30340,TRUE,780112,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30341,TRUE,780108,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30345,TRUE,780144,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30346,TRUE,780148,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30347,TRUE,780152,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30348,TRUE,780156,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30349,TRUE,780160,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30350,TRUE,780164,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30353,TRUE,780176,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30344,TRUE,785495,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op33583,TRUE,785601,10cm D&D Temp,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op30342,TRUE,780104,10cm D&D Temp - Sth Wst,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op15382,TRUE,810707,10cm D&D Temperature,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op26337,TRUE,794071,10cm D&D Temperature,NA,NA,Soil-Temperature,NA,NA,TRUE,Degrees-Celcius
op15376,TRUE,306323,19 Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op35932,TRUE,785536,90cm D & D Temp,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op15376,TRUE,456111,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op26337,TRUE,456151,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op26353,TRUE,784210,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op26357,TRUE,794073,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30334,TRUE,773958,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30335,TRUE,773990,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30336,TRUE,774022,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30337,TRUE,774054,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30338,TRUE,774086,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30339,TRUE,774118,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30340,TRUE,774150,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30341,TRUE,774182,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30345,TRUE,774289,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30346,TRUE,774363,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30347,TRUE,774383,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30348,TRUE,774403,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30349,TRUE,774502,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30350,TRUE,774548,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30353,TRUE,777071,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30344,TRUE,785473,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op33583,TRUE,785579,90cm D&D Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30342,TRUE,1285534,90cm D&D Moisture - Front,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op30342,TRUE,774214,90cm D&D Moisture - Sth Wst,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op15382,TRUE,810687,90cm D&D Soil Moisture,NA,NA,Soil-Moisture,80,90,TRUE,Percent
op15376,TRUE,456138,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op26337,TRUE,456178,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op26353,TRUE,784288,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op26357,TRUE,794083,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30334,TRUE,773968,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30335,TRUE,774000,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30336,TRUE,774032,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30337,TRUE,774064,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30338,TRUE,774096,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30339,TRUE,774128,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30340,TRUE,774160,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30341,TRUE,774192,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30345,TRUE,774299,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30346,TRUE,774373,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30347,TRUE,774393,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30348,TRUE,774413,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30349,TRUE,774512,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30350,TRUE,774558,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30353,TRUE,777101,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30344,TRUE,785483,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op33583,TRUE,785589,90cm D&D Temp,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30342,TRUE,1285543,90cm D&D Temp - Front,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op30342,TRUE,774224,90cm D&D Temp - Sth Wst,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op15382,TRUE,810697,90cm D&D Temperature,NA,NA,Soil-Temperature,80,90,TRUE,Degrees-Celcius
op26337,TRUE,710561,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op26353,TRUE,784308,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op26357,TRUE,1284511,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30334,TRUE,773954,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30335,TRUE,773986,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30336,TRUE,774018,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30337,TRUE,774050,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30338,TRUE,774082,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30339,TRUE,774114,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30340,TRUE,1289007,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30341,TRUE,774178,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30342,TRUE,774210,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30349,TRUE,810656,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30353,TRUE,1284497,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30344,TRUE,785499,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op35932,TRUE,785552,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op33583,TRUE,1288965,Air Temperature °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op30345,TRUE,818551,Apparent Temp °C,NA,NA,Temperature,NA,NA,TRUE,Degrees-Celcius
op26353,TRUE,784304,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op26357,TRUE,1284505,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30334,TRUE,773950,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30335,TRUE,773982,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30336,TRUE,774014,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30337,TRUE,774046,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30338,TRUE,774078,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30339,TRUE,774110,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30340,TRUE,774142,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30341,TRUE,774174,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30342,TRUE,774206,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30349,TRUE,810652,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30353,TRUE,1284480,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op30344,TRUE,785507,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op35932,TRUE,785560,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op33583,TRUE,785613,Atmospheric Pressure kPa,NA,NA,Atmospheric Pressure,NA,NA,TRUE,kPa
op26337,TRUE,710562,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op26353,TRUE,784309,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op26357,TRUE,1284513,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30334,TRUE,773955,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30335,TRUE,773987,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30336,TRUE,774019,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30337,TRUE,774051,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30338,TRUE,774083,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30339,TRUE,774115,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30340,TRUE,1289009,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30341,TRUE,774179,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30342,TRUE,774211,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30349,TRUE,810657,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30353,TRUE,1284498,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30344,TRUE,785500,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op35932,TRUE,785553,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op33583,TRUE,1288967,Average Wind Speed (Meridional) m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30349,TRUE,818614,Average Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op33583,TRUE,818738,Average Wind Speed km/hr,NA,NA,Wind-Speed,NA,NA,TRUE,km/hr
op26353,TRUE,797140,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op26357,TRUE,1284518,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op30334,TRUE,797159,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op30335,TRUE,797136,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op30336,TRUE,797149,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op30337,TRUE,797164,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op30340,TRUE,797127,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op30342,TRUE,797131,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op30349,TRUE,818520,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op30353,TRUE,1284519,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op30344,TRUE,797169,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op35932,TRUE,797119,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op33583,TRUE,797154,Barometric Pressure hPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op26337,TRUE,724434,Barometric Pressure hPa ,NA,NA,Vapour-Pressure,NA,NA,TRUE,hPa
op26337,TRUE,710571,Barometric pressure kPa,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op30353,TRUE,748574,Buckleboo Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30348,TRUE,748479,Carina Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30345,TRUE,748422,Cleve Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30338,TRUE,748287,Cootra Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30334,TRUE,748211,Cowell Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30339,TRUE,748306,Darke Peak Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op26337,TRUE,710558,Decagon Anemometer DS2,NA,NA,Wind-Speed,NA,NA,TRUE,
op26353,TRUE,784305,Decagon Anemometer DS2,NA,NA,Wind-Speed,NA,NA,TRUE,
op30334,TRUE,773951,Decagon Anemometer DS2,NA,NA,Wind-Speed,NA,NA,TRUE,
op30336,TRUE,774015,Decagon Anemometer DS2,NA,NA,Wind-Speed,NA,NA,TRUE,
op30337,TRUE,774047,Decagon Anemometer DS2,NA,NA,Wind-Speed,NA,NA,TRUE,
op30338,TRUE,774079,Decagon Anemometer DS2,NA,NA,Wind-Speed,NA,NA,TRUE,
op30339,TRUE,774111,Decagon Anemometer DS2,NA,NA,Wind-Speed,NA,NA,TRUE,
op30341,TRUE,774175,Decagon Anemometer DS2,NA,NA,Wind-Speed,NA,NA,TRUE,
op30342,TRUE,774207,Decagon Anemometer DS2,NA,NA,Wind-Speed,NA,NA,TRUE,
op30344,TRUE,785497,Decagon Anemometer DS2,NA,NA,Wind-Speed,NA,NA,TRUE,
op35932,TRUE,785550,Decagon Anemometer DS2,NA,NA,Wind-Speed,NA,NA,TRUE,
op26337,TRUE,738945,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op26353,TRUE,797138,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op26357,TRUE,1284506,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op30334,TRUE,797157,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op30335,TRUE,797144,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op30336,TRUE,797146,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op30337,TRUE,1305213,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op30340,TRUE,797143,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op30342,TRUE,797142,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op30349,TRUE,818519,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op30353,TRUE,1284493,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op30344,TRUE,797167,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op33583,TRUE,797152,Delta T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op35932,TRUE,797118,Delta-T,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op30345,TRUE,818554,Delta-T °C,NA,NA,Delta T,NA,NA,TRUE,Degrees-Celcius
op30345,TRUE,818552,Dew Point °C,NA,NA,Dew-Point,NA,NA,TRUE,Degrees-Celcius
op24486,TRUE,559688,Dumonte Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op26357,TRUE,1287815,East Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30340,TRUE,1289011,East Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op33583,TRUE,1288969,East Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30340,TRUE,748325,Elliston Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op26337,TRUE,334131,Johnson Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op26337,TRUE,334135,Johnsons Pressure,NA,NA,Vapour-Pressure,NA,NA,TRUE,kPa
op26357,TRUE,607267,Kimba Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30344,TRUE,785459,Lock West Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30337,TRUE,748268,Mangalo Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30349,TRUE,748498,Mt Damper Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op26357,TRUE,1287814,North Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30340,TRUE,1289010,North Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op33583,TRUE,1288968,North Wind Speed m/s,NA,NA,Wind-Speed,NA,NA,TRUE,m/s
op30336,TRUE,748249,Nth Shields Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30341,TRUE,748345,Palkagee Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30342,TRUE,748364,Pinkawillinie Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30345,TRUE,818560,Pressure hPA,NA,NA,Rainfall,NA,NA,TRUE,mm
op30350,TRUE,748517,Pt Kenny Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30345,TRUE,818561,Rain mm,NA,NA,Rainfall,NA,NA,TRUE,mm
op15382,TRUE,306402,Rainfall,NA,NA,Rainfall,NA,NA,TRUE,mm
op30345,TRUE,818553,Rel Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op26337,TRUE,724922,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op26353,TRUE,797141,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op26357,TRUE,1284522,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op30334,TRUE,797158,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op30335,TRUE,797135,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op30336,TRUE,797148,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op30337,TRUE,797163,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op30340,TRUE,797126,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op30342,TRUE,797132,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op30349,TRUE,818521,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op30353,TRUE,1284523,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op30344,TRUE,797168,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op35932,TRUE,797122,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op33583,TRUE,797153,Relative Humidity %,NA,NA,Humidity,NA,NA,TRUE,Percent
op26337,TRUE,710570,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op26353,TRUE,784303,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op26357,TRUE,1284504,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30334,TRUE,773949,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30335,TRUE,773981,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30336,TRUE,774013,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30337,TRUE,774045,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30338,TRUE,774077,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30339,TRUE,774109,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30340,TRUE,774141,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30341,TRUE,774173,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30342,TRUE,774205,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30349,TRUE,810651,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30353,TRUE,1284479,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30344,TRUE,785508,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op35932,TRUE,785561,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op33583,TRUE,785614,Relative Humidity RH,NA,NA,Humidity,NA,NA,TRUE,Percent
op30335,TRUE,748230,Rudall Rainfall,NA,NA,Humidity,NA,NA,TRUE,Percent
op15376,TRUE,456120,Soil Moisture 100 cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op26337,TRUE,456160,Soil Moisture 100 cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op24486,TRUE,621581,Soil Moisture 100 cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op15382,TRUE,810696,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op26353,TRUE,784219,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op26357,TRUE,794082,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30334,TRUE,773967,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30335,TRUE,773999,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
op30336,TRUE,774031,Soil Moisture 100cm,NA,NA,Soil-Moisture,90,100,TRUE,Percent
